AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.760,7.410,0.00,0.00,14.84,8.250,10.62
25-29,0.00,6.310,0.00,0.00,0.00,14.07,14.29,11.22
30-34,0.00,6.250,5.880,0.00,0.00,20.77,8.890,14.99
35-39,20.00,14.18,9.090,0.00,0.00,26.59,20.45,21.95
40-44,10.00,19.80,0.00,0.00,0.00,29.18,18.92,25.62
45-49,0.00,16.56,0.00,0.00,0.00,33.14,14.29,27.01
50-54,0.00,19.10,18.18,0.00,0.00,30.24,27.50,26.52
55-59,20.00,23.85,25.00,0.00,33.33,35.82,23.26,32.74
60-64,0.00,34.05,11.11,0.00,50.00,43.71,27.78,41.09
65-OVER,0.00,37.37,28.57,0.00,33.33,49.16,28.42,47.11
TOTAL,4.920,18.99,7.870,0.00,11.11,36.70,18.93,31.50
