AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.92,8.33,0.00,0.00,21.53,6.06,11.86
25-29,6.25,7.59,8.57,0.00,0.00,19.82,12.77,12.05
30-34,0.00,12.53,5.00,0.00,22.22,25.87,0.00,17.56
35-39,0.00,18.47,7.69,0.00,20.00,34.15,12.82,23.88
40-44,0.00,22.50,7.14,0.00,44.44,39.88,27.66,29.28
45-49,0.00,28.71,8.33,0.00,60.00,43.20,19.51,34.55
50-54,0.00,31.43,11.11,0.00,33.33,50.07,12.50,39.35
55-59,0.00,32.91,0.00,0.00,20.00,46.60,29.41,39.15
60-64,20.00,43.27,0.00,0.00,16.67,55.88,16.67,48.83
65-OVER,0.00,38.96,7.69,0.00,18.75,50.40,29.63,45.96
TOTAL,2.25,24.14,6.92,0.00,20.41,42.29,16.87,32.23
