AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,0.00,0.00,0.00,0.00,13.10,4.100,11.77
25-29,0.00,5.410,0.00,0.00,0.00,9.260,4.170,8.740
30-34,0.00,7.140,0.00,0.00,0.00,16.63,4.170,15.72
35-39,12.50,16.67,0.00,50.00,50.00,22.34,10.26,21.72
40-44,0.00,40.00,0.00,0.00,33.33,27.21,13.33,26.79
45-49,0.00,12.50,0.00,0.00,0.00,24.92,12.50,24.15
50-54,33.33,27.27,11.76,0.00,0.00,26.51,2.040,25.50
55-59,33.33,18.75,20.00,0.00,0.00,28.73,12.50,28.06
60-64,0.00,26.32,0.00,0.00,0.00,31.89,14.29,31.06
65-OVER,0.00,22.45,5.560,0.00,25.00,39.34,24.49,38.66
TOTAL,11.32,17.43,4.240,12.50,8.330,27.97,10.40,26.98
