PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
WILSON,0.00,5.41,0.99,0.00,3.33,18.89,7.50,15.04
CHICOPEE,1.27,5.41,0.67,0.00,3.57,13.59,2.79,7.86
OAKWOOD I,0.00,1.89,3.66,0.00,0.00,11.47,2.80,8.52
OAKWOOD II,5.71,6.25,0.00,0.00,3.23,17.24,7.25,14.72
FLOWERY BRANCH I,4.76,5.60,3.74,0.00,8.00,13.43,6.52,12.13
FLOWERY BRANCH II,0.00,4.78,1.67,0.00,7.41,11.66,3.16,9.56
ROBERTS,1.32,3.81,2.26,16.67,5.71,8.42,4.15,7.46
MORGAN I,10.00,3.73,1.63,33.33,5.26,11.95,6.64,10.72
MORGAN II,0.00,4.78,2.36,0.00,4.65,15.65,4.82,12.59
CANDLER,0.00,5.47,1.90,0.00,2.44,15.52,2.93,11.57
TADMORE,2.70,6.09,0.39,0.00,3.08,10.29,1.85,6.04
GLADE,9.09,6.32,1.26,0.00,4.76,13.06,3.96,11.11
LULA,0.00,10.61,1.82,0.00,8.33,13.48,8.37,12.57
CLERMONT,0.00,20.00,3.85,0.00,11.11,18.82,11.86,18.14
QUILLIANS,0.00,14.29,6.25,50.00,0.00,22.25,5.70,20.74
BARK CAMP,0.00,9.72,2.27,0.00,9.52,14.89,7.30,13.74
CHESTATEE,0.00,8.33,2.91,0.00,23.81,16.16,7.43,14.73
FORK,0.00,2.17,1.39,0.00,0.00,17.71,5.63,15.73
WHELCHEL,8.33,1.85,4.39,0.00,0.00,18.57,5.26,16.72
WEST WHELCHEL,0.00,9.38,5.77,0.00,6.25,28.04,10.89,26.20
GAINESVILLE I,0.00,4.76,0.00,0.00,9.52,23.15,5.22,18.50
GAINESVILLE II,5.88,8.30,1.20,0.00,5.88,6.98,3.72,6.99
GAINESVILLE III,1.54,3.10,0.36,0.00,1.45,7.83,1.90,4.74
GAINESVILLE IV,0.00,2.28,2.02,0.00,3.85,19.63,3.16,13.79
GAINESVILLE V,6.67,3.18,3.51,0.00,0.00,16.15,7.43,12.59
GILLSVILLE,20.00,25.00,0.00,0.00,0.00,16.77,4.29,15.60
BIG HICKORY,0.00,0.00,3.33,0.00,7.69,23.12,8.55,21.63
FRIENDSHIP I,2.90,3.76,1.25,0.00,3.33,11.33,7.39,10.23
FRIENDSHIP II,0.00,4.49,3.03,0.00,5.00,8.97,3.89,7.97
FRIENDSHIP III,0.00,5.80,3.23,0.00,0.00,8.92,2.79,7.63
FRIENDSHIP IV,13.16,12.20,2.78,0.00,10.71,14.43,4.51,12.52
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.18,5.84,1.47,4.29,4.50,15.32,5.23,12.57
