PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LESLIE,0.00,26.82,6.25,0.00,40.00,36.19,40.00,32.45
THOMSON,0.00,21.13,0.00,0.00,25.00,41.24,5.88,30.54
CHAMBLISS,0.00,40.87,22.22,0.00,16.67,51.31,18.75,46.15
ANDERSONVILLE,0.00,20.00,0.00,0.00,66.67,46.30,23.08,39.50
REES PARK,0.00,21.37,6.67,0.00,11.76,38.70,6.76,24.61
GSW CONF CENTER,0.00,19.30,12.50,0.00,24.14,40.69,14.77,32.31
REC DEPT,0.00,21.57,0.00,0.00,0.00,39.42,24.53,24.60
AIRPORT,9.09,33.14,0.00,0.00,0.00,51.37,14.71,42.27
CONCORD,100.0,23.68,0.00,0.00,0.00,44.83,16.67,41.51
PLAINS,0.00,23.60,0.00,0.00,20.00,39.55,26.92,31.87
AG CENTER,0.00,31.31,9.52,0.00,15.38,41.97,14.04,36.91
TOTAL,2.25,24.14,6.92,0.00,20.41,42.29,16.87,32.23
