PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1-01C,9.090,13.71,7.890,0.00,10.00,20.63,5.530,19.00
1-05C,5.260,21.29,5.410,0.00,7.410,14.25,3.620,13.92
1-06C,4.170,20.61,6.250,0.00,0.00,21.55,9.780,20.44
1-08C,0.00,11.79,3.330,0.00,0.00,17.38,3.060,15.08
1-09C,5.880,6.390,0.00,0.00,5.880,9.800,4.110,7.630
1-10C,28.57,30.77,0.00,0.00,25.00,18.08,12.50,18.11
1-12C,30.77,32.56,11.11,0.00,21.05,23.06,9.720,22.75
1-13C,0.00,18.14,0.00,0.00,6.670,13.03,5.450,13.19
1-14C,0.00,21.99,0.00,0.00,0.00,16.03,8.570,15.95
1-16C,14.29,16.49,0.00,50.00,14.29,15.88,6.610,15.39
1-17C,4.350,20.63,2.630,0.00,0.00,13.17,4.740,12.59
2-02C,14.29,9.880,0.00,0.00,2.940,10.40,7.690,9.680
2-03C,16.67,15.08,5.000,0.00,3.230,6.680,3.080,10.11
2-04C,0.00,19.17,7.140,20.00,0.00,3.530,1.450,15.62
2-05C,0.00,20.03,6.450,0.00,8.820,10.20,5.560,15.33
2-06C,0.00,11.86,0.00,0.00,20.00,9.400,4.760,11.05
2-07C,0.00,15.90,5.880,0.00,9.090,15.69,5.220,15.18
2-09C,15.38,15.32,2.700,0.00,5.560,11.80,7.140,13.74
2-11C,8.330,15.77,0.00,0.00,5.260,10.41,2.330,13.45
2-12C,0.00,17.26,5.710,0.00,3.450,5.180,1.820,9.120
3-01C,0.00,33.33,0.00,0.00,0.00,12.79,1.520,11.43
3-02C,5.260,24.86,0.00,0.00,6.250,16.70,8.150,16.17
3-03C,0.00,8.700,0.00,0.00,0.00,10.87,2.500,8.530
3-04C,0.00,18.26,20.00,0.00,0.00,11.11,5.560,16.83
3-05C,0.00,12.00,0.00,0.00,3.330,10.70,1.890,10.53
3-08C,0.00,18.37,0.00,0.00,0.00,13.56,2.220,15.02
3-09C,0.00,28.77,25.00,0.00,14.29,23.26,9.090,23.35
3-10C,7.140,16.61,0.00,0.00,5.560,9.800,5.620,14.85
3-11C,0.00,15.19,0.00,0.00,0.00,9.220,2.080,12.80
3-12C,8.000,20.93,0.00,0.00,6.250,10.92,7.690,13.48
3-13C,4.760,6.820,3.030,0.00,1.820,11.68,2.700,7.810
3-14C,4.760,23.45,7.140,0.00,15.79,11.51,6.940,19.46
3-15C,0.00,27.11,0.00,0.00,33.33,18.23,7.140,21.25
4-02C,1.330,17.02,0.00,0.00,3.570,10.73,5.260,10.42
