AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.850,12.50,0.00,33.33,23.83,15.56,18.32
25-29,40.00,3.010,0.00,0.00,0.00,18.93,11.11,14.14
30-34,0.00,9.170,0.00,0.00,0.00,37.01,33.33,29.80
35-39,0.00,16.24,20.00,0.00,0.00,37.53,20.00,32.02
40-44,100.0,13.40,100.0,0.00,100.0,50.40,25.00,42.46
45-49,20.00,16.41,0.00,0.00,0.00,48.28,25.00,40.45
50-54,40.00,25.19,0.00,0.00,25.00,50.47,18.75,44.24
55-59,50.00,20.59,0.00,0.00,0.00,60.00,40.00,51.09
60-64,33.33,27.88,0.00,0.00,0.00,62.05,50.00,54.93
65-OVER,0.00,33.66,33.33,0.00,66.67,61.70,40.00,57.82
TOTAL,23.53,17.26,13.33,0.00,30.00,48.70,25.67,41.52
