AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,25.00,16.67,0.00,0.00,17.19,12.22,16.80
25-29,0.00,18.18,0.00,0.00,0.00,17.72,11.36,17.19
30-34,100.0,4.76,0.00,0.00,0.00,25.95,9.76,24.27
35-39,0.00,14.29,0.00,0.00,0.00,33.51,0.00,31.32
40-44,0.00,0.00,0.00,0.00,0.00,37.24,16.67,35.34
45-49,0.00,28.57,0.00,0.00,0.00,39.56,6.90,38.08
50-54,0.00,43.33,0.00,0.00,0.00,40.42,12.50,39.43
55-59,0.00,30.43,0.00,0.00,0.00,41.27,8.00,39.70
60-64,0.00,12.90,0.00,0.00,0.00,45.08,14.81,42.79
65-OVER,50.00,32.26,14.29,0.00,0.00,49.33,17.65,48.13
TOTAL,27.27,22.86,7.50,0.00,0.00,37.13,11.26,35.46
