AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.03,6.17,0.00,0.00,0.00,8.83,5.04,7.79
25-29,4.76,4.92,3.33,0.00,0.00,7.44,3.75,6.67
30-34,7.69,10.37,3.70,0.00,5.88,13.24,5.15,12.04
35-39,8.00,12.53,10.00,0.00,0.00,16.73,15.60,15.55
40-44,8.00,13.63,15.38,0.00,7.14,19.32,11.32,17.57
45-49,5.71,14.86,0.00,0.00,21.43,21.60,11.00,19.48
50-54,6.67,20.74,9.09,0.00,18.75,24.68,9.86,23.28
55-59,5.88,23.37,8.33,0.00,23.08,30.51,15.85,28.44
60-64,11.11,33.33,22.22,100.0,25.00,34.72,22.00,33.84
65-OVER,0.00,32.21,12.50,0.00,23.08,38.24,14.29,36.59
TOTAL,6.05,16.91,7.22,9.09,11.11,23.07,10.65,21.10
