PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
EAST MACON 1,10.78,17.55,0.00,14.68
EAST MACON 2,20.03,25.52,0.00,23.26
EAST MACON 3,25.87,25.40,0.00,25.61
EAST MACON 4,21.82,28.09,0.00,25.43
EAST MACON 5,22.14,27.47,0.00,25.02
GODFREY 1,15.25,21.59,0.00,18.97
GODFREY 2,15.20,21.62,0.00,18.71
GODFREY 3,15.67,21.45,0.00,19.14
GODFREY 4,13.86,18.62,0.00,16.78
GODFREY 5,18.41,21.73,0.00,20.42
HAZZARD 1,16.80,22.17,0.00,20.00
HAZZARD 2,18.38,18.80,0.00,18.62
HAZZARD 3,21.09,22.62,0.00,21.96
HAZZARD 4,29.54,31.74,0.00,30.63
HAZZARD 5,26.41,26.69,100.0,26.60
HOWARD 1,40.53,33.15,0.00,36.21
HOWARD 2,34.71,33.72,0.00,34.12
HOWARD 3,27.11,26.31,0.00,26.64
HOWARD 4,30.36,31.57,0.00,31.01
HOWARD 5,24.04,25.76,0.00,25.03
HOWARD 6,32.36,32.15,0.00,32.24
HOWARD 7,38.62,37.62,0.00,38.09
RUTLAND 1,29.59,29.45,0.00,29.50
RUTLAND 2,26.10,26.34,100.0,26.25
VINEVILLE 1,19.85,21.05,0.00,20.46
VINEVILLE 2,22.72,27.30,0.00,25.34
VINEVILLE 3,16.92,23.48,0.00,20.79
VINEVILLE 4,20.72,24.46,0.00,22.94
VINEVILLE 5,34.80,35.72,0.00,35.31
VINEVILLE 6,34.33,33.99,0.00,34.11
VINEVILLE 7,26.33,27.32,0.00,26.91
WARRIOR 1,32.25,31.74,0.00,31.97
WARRIOR 2,30.35,31.06,0.00,30.73
TOTAL,24.29,26.11,6.06,25.32
