AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.24,1.50,1.65,12.00,1.87,6.14,3.66,5.15
25-29,0.00,1.04,1.90,14.29,1.71,5.08,3.31,4.44
30-34,2.60,2.58,2.83,0.00,0.71,7.58,4.04,6.62
35-39,2.86,3.98,2.73,11.11,3.14,10.12,5.55,8.84
40-44,4.52,4.81,5.31,0.00,3.57,12.71,6.97,11.27
45-49,7.46,6.53,5.22,25.00,11.04,14.59,7.92,13.26
50-54,8.77,6.62,4.75,16.67,9.87,17.29,7.61,15.66
55-59,5.65,9.15,7.78,33.33,15.62,20.37,10.95,18.93
60-64,4.35,9.61,6.19,0.00,11.46,24.67,11.42,22.82
65-OVER,10.34,14.87,10.58,14.29,19.89,32.20,20.88,30.55
TOTAL,5.23,5.70,4.30,12.50,7.23,17.18,8.15,15.26
