AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.40,6.25,0.00,10.00,20.99,6.94,13.32
25-29,0.00,5.50,0.00,0.00,20.00,12.61,6.25,8.50
30-34,0.00,10.00,0.00,0.00,0.00,23.75,4.35,16.11
35-39,25.00,14.24,40.00,0.00,25.00,31.89,10.53,23.04
40-44,33.33,15.56,14.29,0.00,0.00,30.75,11.11,22.74
45-49,0.00,20.85,15.38,0.00,0.00,35.02,19.05,28.04
50-54,0.00,23.38,14.29,0.00,0.00,36.73,12.50,29.76
55-59,20.00,30.18,42.86,0.00,0.00,32.20,8.97,29.71
60-64,0.00,31.30,50.00,0.00,0.00,40.07,31.34,36.90
65-OVER,14.29,32.52,28.57,0.00,33.33,47.51,36.76,44.48
TOTAL,11.11,20.25,13.54,0.00,12.50,38.60,20.92,31.49
