AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,19.64,12.50,0.00,0.00,17.33,12.50,17.33
25-29,0.00,14.71,0.00,0.00,0.00,15.65,0.00,14.67
30-34,0.00,23.21,0.00,0.00,0.00,18.94,20.00,19.80
35-39,0.00,32.86,0.00,0.00,0.00,23.81,0.00,25.82
40-44,0.00,37.04,0.00,0.00,0.00,26.29,28.57,28.57
45-49,0.00,49.06,0.00,0.00,0.00,33.14,0.00,35.19
50-54,0.00,46.05,50.00,0.00,0.00,29.74,40.00,34.41
55-59,0.00,45.45,50.00,0.00,0.00,39.30,28.57,40.77
60-64,0.00,64.00,0.00,0.00,0.00,47.47,25.00,51.44
65-OVER,0.00,51.66,0.00,0.00,0.00,44.82,0.00,46.13
TOTAL,0.00,41.46,13.64,0.00,0.00,33.37,15.00,34.86
