AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.92,0.00,0.00,25.00,21.92,5.410,15.60
25-29,0.00,14.34,0.00,0.00,20.00,17.11,10.53,14.64
30-34,0.00,16.76,0.00,0.00,0.00,28.57,5.000,19.15
35-39,0.00,17.63,0.00,0.00,50.00,33.33,16.67,21.38
40-44,25.00,27.04,0.00,0.00,0.00,39.38,20.00,30.77
45-49,25.00,34.22,0.00,0.00,0.00,33.53,18.18,33.20
50-54,0.00,40.23,25.00,0.00,0.00,39.51,23.08,39.16
55-59,0.00,48.18,0.00,0.00,0.00,42.24,14.29,45.08
60-64,27.27,48.73,0.00,0.00,0.00,56.58,15.38,50.90
65-OVER,33.33,45.33,0.00,0.00,0.00,53.32,22.22,48.74
TOTAL,14.55,32.23,2.220,0.00,16.67,42.52,13.29,34.87
