AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.78,1.39,0.00,5.56,21.30,5.31,13.63
25-29,0.00,3.93,1.41,0.00,20.00,15.14,3.23,10.55
30-34,0.00,4.36,5.77,0.00,0.00,23.55,6.00,16.19
35-39,0.00,6.65,3.85,0.00,14.29,29.21,4.35,20.97
40-44,25.00,8.85,6.25,0.00,12.50,32.89,25.93,25.25
45-49,14.29,12.40,3.85,0.00,0.00,37.10,9.38,30.08
50-54,25.00,14.75,5.88,0.00,14.29,35.50,25.00,29.41
55-59,0.00,18.69,0.00,0.00,14.29,44.21,23.68,36.59
60-64,28.57,19.73,16.67,0.00,0.00,48.13,16.67,40.37
65-OVER,33.33,23.71,11.11,0.00,11.11,49.53,25.49,43.92
TOTAL,15.28,12.21,3.83,0.00,10.34,37.00,11.89,29.06
