AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.44,1.70,3.00,0.00,4.76,6.10,2.48,4.21
25-29,0.00,0.86,0.00,0.00,5.36,4.31,2.50,2.96
30-34,9.09,2.99,1.52,0.00,4.65,8.64,5.21,6.52
35-39,2.78,5.10,5.66,0.00,5.56,11.93,5.99,9.30
40-44,6.25,5.20,4.48,100.0,3.23,12.15,8.37,9.94
45-49,9.38,9.09,2.47,0.00,16.67,16.04,6.47,13.38
50-54,11.76,9.34,5.00,0.00,6.25,17.24,9.51,14.52
55-59,17.24,14.61,14.75,0.00,11.63,23.72,11.11,20.60
60-64,21.05,18.73,6.25,0.00,14.29,28.00,17.03,25.48
65-OVER,17.39,23.23,13.24,100.0,9.84,36.68,22.34,33.83
TOTAL,9.34,9.39,5.16,10.53,7.58,21.76,9.51,17.67
