AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,16.72,0.00,0.00,0.00,14.29,13.79,15.41
25-29,0.00,19.93,0.00,0.00,0.00,16.28,26.67,18.65
30-34,0.00,27.48,0.00,0.00,0.00,19.73,9.520,22.43
35-39,0.00,29.78,66.67,100.0,0.00,23.37,23.08,26.52
40-44,0.00,39.47,0.00,0.00,0.00,32.09,12.50,34.35
45-49,0.00,38.76,0.00,0.00,0.00,33.73,24.00,35.09
50-54,50.00,42.06,40.00,0.00,33.33,36.66,34.48,38.77
55-59,50.00,52.09,0.00,0.00,0.00,32.27,20.00,40.35
60-64,0.00,58.47,50.00,0.00,0.00,41.96,30.00,48.19
65-OVER,0.00,58.41,0.00,0.00,0.00,51.02,36.67,53.18
TOTAL,14.29,40.41,17.24,33.33,4.350,35.42,23.83,36.87
