AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.15,0.00,0.00,0.00,5.64,7.35,6.72
25-29,0.00,5.26,0.00,0.00,0.00,6.60,11.27,6.16
30-34,50.00,14.01,0.00,0.00,0.00,15.84,5.17,14.03
35-39,0.00,14.39,0.00,0.00,0.00,10.80,15.91,12.46
40-44,0.00,15.36,0.00,0.00,0.00,14.91,9.68,14.60
45-49,0.00,17.22,0.00,0.00,0.00,15.11,10.00,15.37
50-54,25.00,18.67,0.00,0.00,28.57,14.87,15.00,16.24
55-59,50.00,30.43,0.00,0.00,0.00,21.84,13.21,24.27
60-64,50.00,30.41,0.00,0.00,0.00,23.05,5.00,24.54
65-OVER,0.00,25.69,14.29,50.00,10.00,30.55,18.18,28.62
TOTAL,20.83,18.25,1.02,12.50,5.08,19.80,11.30,18.51
