AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,20.0,6.05,5.62,0.0,7.23,0.0,0.0,0.0,0.0,0.0,1.27,2.7,0.0,9.09,1.75,0.0,11.78,11.56,0.0,6.49,5.58,7.6
25-29,0.0,4.21,3.61,0.0,3.23,2.27,0.0,0.0,0.0,0.0,5.66,2.7,0.0,2.17,4.35,0.0,8.59,8.3,0.0,5.74,3.39,5.91
30-34,0.0,10.1,8.41,0.0,5.41,6.25,0.0,0.0,0.0,0.0,1.69,2.86,0.0,4.88,3.7,0.0,14.74,12.01,0.0,8.23,5.44,9.48
35-39,0.0,5.33,8.09,0.0,10.71,10.0,0.0,0.0,0.0,0.0,5.56,4.17,0.0,7.69,10.0,0.0,19.01,20.42,0.0,12.29,8.3,13.71
40-44,0.0,7.41,10.64,0.0,13.33,0.0,0.0,0.0,0.0,0.0,14.29,11.54,0.0,5.71,7.89,0.0,23.93,23.79,0.0,18.13,12.79,18.49
45-49,50.0,10.62,11.97,0.0,11.76,18.18,0.0,0.0,0.0,0.0,22.58,8.33,0.0,11.9,0.0,0.0,27.86,28.66,0.0,22.31,17.79,23.19
50-54,0.0,12.5,9.32,0.0,6.45,20.0,0.0,0.0,33.33,0.0,22.22,14.81,0.0,8.33,6.25,0.0,31.93,33.19,0.0,29.2,21.85,28.11
55-59,0.0,8.85,12.95,0.0,10.34,7.14,0.0,50.0,25.0,0.0,9.38,13.04,0.0,6.25,6.98,0.0,36.44,37.29,0.0,36.13,28.24,33.52
60-64,0.0,16.16,21.9,0.0,9.52,18.75,0.0,0.0,0.0,0.0,18.18,40.0,0.0,18.92,9.68,0.0,43.01,45.03,0.0,43.23,36.56,41.24
65-OVER,0.0,22.64,23.26,0.0,9.38,21.43,0.0,0.0,20.0,0.0,7.41,28.57,0.0,10.0,6.15,0.0,47.22,51.95,0.0,46.85,43.74,46.97
TOTAL,12.5,9.83,10.09,0.0,7.84,8.25,0.0,3.33,14.29,0.0,7.87,9.92,0.0,8.46,5.6,0.0,31.9,32.66,0.0,23.36,18.53,25.32
