AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.91,8.33,0.00,37.50,13.75,8.39,12.16
25-29,0.00,3.85,14.29,0.00,20.00,12.35,7.95,11.01
30-34,0.00,5.97,0.00,0.00,16.67,19.71,14.86,18.03
35-39,0.00,14.10,25.00,0.00,0.00,23.88,18.67,22.50
40-44,75.00,11.96,0.00,0.00,0.00,29.53,24.19,27.84
45-49,33.33,14.29,28.57,0.00,0.00,30.77,16.90,28.41
50-54,33.33,26.50,50.00,0.00,0.00,35.52,29.76,34.16
55-59,0.00,20.00,50.00,0.00,60.00,38.25,23.08,35.78
60-64,0.00,29.90,0.00,100.0,50.00,41.78,31.37,39.90
65-OVER,33.33,33.21,25.00,0.00,20.00,50.70,29.73,47.92
TOTAL,24.14,19.12,19.23,12.50,22.22,32.58,18.86,30.27
