PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
SCOTTSBORO,24.14,21.19,0.00,22.54
NORTH BALDWIN,35.05,32.52,0.00,33.66
WEST BALDWIN,23.99,25.59,0.00,24.85
EAST HARDWICK,15.68,16.67,0.00,16.22
WEST HARDWICK,20.84,29.84,0.00,26.14
COOPERS,25.00,25.17,0.00,25.09
SOUTH MILLEDGEVILLE,17.29,19.49,0.00,18.61
CITY HALL ANNEX,13.45,20.00,0.00,16.77
BODDIE,18.54,20.07,0.00,19.50
COURTHOUSE,27.72,30.97,0.00,29.76
FIRE DEPT,19.10,28.04,0.00,24.22
NORTH MILLEDGEVILLE,32.66,29.71,0.00,30.95
MERIWEATHER,27.47,27.04,0.00,27.25
EAST BALDWIN,24.95,26.15,0.00,25.60
TOTAL,24.78,26.34,0.00,25.65
