AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.04,7.69,0.00,4.17,11.34,8.00,8.71
25-29,0.00,6.23,4.55,0.00,4.00,6.60,7.14,6.35
30-34,0.00,8.32,0.00,0.00,11.11,14.97,8.47,11.46
35-39,7.69,14.11,0.00,0.00,0.00,20.37,4.35,16.50
40-44,0.00,17.27,33.33,0.00,20.00,23.61,16.28,20.05
45-49,11.11,24.66,0.00,0.00,7.14,25.70,8.57,24.47
50-54,6.67,28.59,11.76,0.00,0.00,27.04,9.68,26.91
55-59,30.00,32.94,25.00,0.00,0.00,32.16,15.69,32.01
60-64,11.11,41.78,66.67,0.00,0.00,41.35,6.67,40.47
65-OVER,21.62,47.63,9.52,0.00,33.33,44.47,27.66,44.74
TOTAL,9.55,23.64,8.78,0.00,7.69,28.45,11.76,25.65
