PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1A,14.46,14.36,0.00,14.39
2A,26.55,23.42,0.00,24.90
3A,33.66,34.35,50.00,34.04
4A,33.87,35.94,0.00,34.96
5A,10.98,15.23,0.00,13.17
6A,10.77,11.90,0.00,11.36
88888,0.00,0.00,0.00,0.00
AN,10.63,10.24,0.00,10.41
CA,17.57,15.14,0.00,16.30
CO,20.70,18.10,0.00,19.36
DG,25.20,25.45,0.00,25.33
ES,14.12,13.71,0.00,13.88
FI,21.32,20.94,0.00,21.13
GL,18.31,18.86,0.00,18.61
LT,24.79,24.54,0.00,24.66
MC,21.90,23.31,0.00,22.62
NI,19.11,18.31,0.00,18.66
PG,23.47,22.70,0.00,23.02
TH,20.84,19.48,0.00,20.11
TI,15.47,18.69,0.00,17.06
TR,29.68,28.27,0.00,28.92
UT,18.78,21.02,0.00,19.89
VA,24.45,21.80,33.33,23.06
WS,27.08,26.34,0.00,26.69
TOTAL,21.98,21.53,7.410,21.74
