AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.77,0.00,0.00,11.11,36.11,8.11,24.66
25-29,0.00,13.68,0.00,0.00,0.00,26.00,23.53,20.16
30-34,0.00,19.89,0.00,0.00,0.00,38.16,11.76,28.71
35-39,0.00,24.29,0.00,100.0,0.00,48.76,0.00,35.29
40-44,75.00,35.19,0.00,0.00,100.0,52.14,44.44,45.28
45-49,0.00,38.12,0.00,0.00,0.00,62.58,50.00,52.69
50-54,0.00,42.07,0.00,0.00,0.00,61.08,25.00,51.94
55-59,0.00,44.62,66.67,0.00,100.0,62.63,26.67,54.75
60-64,0.00,50.60,0.00,0.00,100.0,63.05,15.79,56.44
65-OVER,33.33,47.83,0.00,50.00,33.33,64.44,23.53,58.34
TOTAL,25.00,36.03,9.52,50.00,23.81,55.90,18.87,46.84
