AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.30,2.49,0.00,8.33,0.81,3.10,2.12,2.61
25-29,0.00,2.60,0.00,0.00,0.00,1.91,1.60,2.07
30-34,1.89,4.06,1.08,0.00,3.64,3.35,2.17,3.44
35-39,7.50,5.68,0.00,0.00,1.41,4.95,1.56,4.84
40-44,6.52,8.45,1.56,0.00,9.76,8.35,4.57,8.02
45-49,9.26,11.51,2.47,0.00,10.00,9.65,5.33,9.78
50-54,5.00,14.75,4.00,0.00,9.43,9.84,6.61,11.16
55-59,4.76,16.85,5.77,25.00,7.69,12.74,7.09,13.63
60-64,0.00,23.24,14.29,33.33,8.16,17.97,7.65,19.01
65-OVER,8.43,25.60,2.70,0.00,13.73,24.15,10.92,23.75
TOTAL,4.49,10.89,1.74,6.67,4.79,11.38,4.19,10.47
