AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.190,0.00,0.00,0.00,17.43,3.450,12.69
25-29,33.33,7.610,12.50,0.00,0.00,16.23,10.64,13.28
30-34,0.00,12.27,0.00,50.00,0.00,25.13,17.86,21.34
35-39,0.00,16.59,20.00,0.00,0.00,33.16,20.00,28.32
40-44,33.33,16.07,60.00,0.00,0.00,35.79,8.700,29.91
45-49,0.00,19.56,11.11,0.00,0.00,38.45,15.79,32.75
50-54,25.00,20.92,0.00,0.00,0.00,42.74,9.090,35.74
55-59,0.00,22.88,0.00,0.00,50.00,44.33,31.82,38.05
60-64,50.00,32.79,0.00,0.00,0.00,47.20,16.67,42.48
65-OVER,0.00,25.51,0.00,0.00,0.00,49.01,25.00,44.15
TOTAL,13.79,18.67,13.33,16.67,4.170,38.35,14.19,32.43
