AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.71,1.68,3.45,0.00,1.16,10.96,4.77,6.66
25-29,3.92,2.25,8.96,0.00,1.56,9.66,5.94,7.04
30-34,0.00,6.57,13.33,0.00,8.82,19.96,10.78,15.28
35-39,10.00,10.43,6.25,0.00,9.09,27.43,16.22,21.41
40-44,15.38,14.53,3.57,0.00,7.69,31.24,17.14,25.58
45-49,4.55,15.74,0.00,0.00,25.00,36.33,18.97,29.85
50-54,5.88,17.44,14.29,0.00,0.00,36.61,16.33,30.23
55-59,11.11,17.85,16.67,0.00,10.00,38.84,14.37,32.19
60-64,6.67,21.43,7.69,0.00,0.00,46.38,15.67,38.55
65-OVER,9.52,24.46,9.09,0.00,13.64,49.78,21.51,43.73
TOTAL,6.17,10.92,6.92,0.00,5.54,30.99,11.93,23.85
