AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.47,0.00,0.00,0.00,3.02,0.70,1.75
25-29,0.00,0.46,0.00,0.00,0.00,2.33,0.95,1.47
30-34,0.00,0.65,0.00,0.00,3.23,3.41,1.12,2.21
35-39,0.00,1.06,0.00,0.00,0.00,6.37,2.50,4.16
40-44,0.00,0.66,0.00,0.00,5.00,8.90,4.50,5.52
45-49,0.00,1.29,5.56,0.00,0.00,12.56,3.36,8.13
50-54,4.76,3.09,0.00,0.00,6.67,14.23,1.71,9.97
55-59,0.00,5.12,13.64,0.00,0.00,21.60,3.09,15.69
60-64,20.00,8.35,16.67,33.33,0.00,30.20,23.46,23.82
65-OVER,15.62,9.63,18.18,100.0,23.81,36.93,28.14,31.45
TOTAL,4.37,3.03,3.47,17.65,3.69,18.66,6.45,12.99
