AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.45,0.00,16.67,0.00,2.13,0.97,1.41
25-29,3.45,0.00,0.00,0.00,0.00,1.39,0.51,0.91
30-34,0.00,0.21,0.00,0.00,2.13,2.07,0.66,1.45
35-39,4.76,0.71,0.00,0.00,6.06,3.55,2.70,2.85
40-44,7.14,1.47,1.59,0.00,4.17,4.81,5.01,4.17
45-49,4.35,1.98,2.04,0.00,2.94,8.28,4.66,6.34
50-54,17.65,3.98,5.26,0.00,0.00,11.74,6.89,9.53
55-59,4.00,4.88,9.68,0.00,5.00,14.91,8.14,12.19
60-64,3.85,11.11,0.00,0.00,0.00,19.99,10.95,17.23
65-OVER,19.35,13.55,5.13,0.00,17.86,30.41,14.85,26.03
TOTAL,6.48,3.92,1.89,4.35,2.96,12.35,4.86,9.38
