AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,21.95,0.00,0.00,0.00,2.08,0.00,19.63
25-29,0.00,11.19,0.00,0.00,0.00,0.00,12.50,9.94
30-34,0.00,19.56,0.00,0.00,0.00,0.00,9.09,16.84
35-39,0.00,19.88,0.00,0.00,0.00,2.33,23.08,18.04
40-44,0.00,27.72,0.00,0.00,50.00,0.00,10.00,22.16
45-49,0.00,30.81,0.00,0.00,0.00,6.06,0.00,26.69
50-54,0.00,35.19,0.00,0.00,50.00,8.93,23.08,29.64
55-59,0.00,36.76,0.00,0.00,33.33,10.66,0.00,30.15
60-64,0.00,39.07,50.00,0.00,100.0,14.29,16.67,31.55
65-OVER,0.00,42.54,0.00,0.00,0.00,27.19,15.00,36.38
TOTAL,0.00,30.22,12.50,0.00,29.41,15.88,11.40,26.65
