AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.74,1.42,3.75,0.00,0.62,3.79,2.17,2.99
25-29,2.02,0.98,0.00,0.00,0.00,2.36,1.36,1.84
30-34,1.16,1.38,1.23,0.00,1.47,4.38,3.17,3.40
35-39,0.00,2.39,2.63,0.00,5.45,6.46,3.21,4.85
40-44,2.42,3.58,3.57,0.00,8.06,7.96,5.10,6.32
45-49,4.55,5.43,2.72,0.00,1.15,11.14,5.63,8.83
50-54,4.84,6.44,6.00,0.00,7.45,15.66,11.72,13.13
55-59,10.58,10.53,9.35,33.33,12.16,22.64,11.43,18.97
60-64,4.30,13.11,10.34,0.00,12.07,30.26,14.86,25.27
65-OVER,12.60,15.83,8.33,0.00,16.67,40.13,23.41,35.41
TOTAL,4.74,6.63,4.38,3.12,6.02,19.65,8.36,15.34
