AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,2.50,0.00,0.00,6.33,3.42,5.80
25-29,0.00,0.00,0.00,25.00,0.00,4.95,4.90,4.77
30-34,0.00,0.00,0.00,0.00,0.00,8.68,1.39,7.92
35-39,0.00,0.00,6.25,20.00,0.00,11.68,17.19,11.73
40-44,16.67,0.00,0.00,0.00,20.00,13.94,3.70,13.21
45-49,33.33,0.00,4.35,0.00,25.00,19.06,8.62,18.25
50-54,16.67,11.11,18.75,0.00,40.00,23.26,11.29,22.61
55-59,0.00,15.38,7.14,20.00,20.00,28.03,12.90,27.07
60-64,0.00,20.00,33.33,42.86,0.00,30.57,25.00,30.17
65-OVER,0.00,23.53,16.67,37.50,37.50,40.28,32.14,39.76
TOTAL,7.69,6.47,5.18,19.15,12.68,22.52,13.08,21.63
